,group_practice_pac_id,n_referral,n_potential_referral,networkmarketshare,networkmarketshare_percentile,leaktileold,n_radiologists,groupsize,lpr,normalized_rvu,to_latitude,to_longitude,ind_academic,average_day_wait,pct_urban,population,sdi_score,highneeds_score,rads_bene,ttl_bene,group_weight,region,state,legalname,radiology_only
939,2264323468,226747,1079583,0.210032022,0.789739277,0.210260723,25,B,0.007381443,1636.7024,42.026021,-93.4484,0,60.51076234,0.821,8528,30,18,14508,49062,0.233599434,Midwest,IA,IOWA RADIOLOGY  PC,1
940,2163514589,146960,696185,0.211093316,0.79058032,0.20941968,21,B,0.007470018,1018.397143,34.085809,-117.88694,0,51.61311994,1,19428,72,25,7893,31315,0.198845296,West,CA,"GLENDORA RADIOLOGICAL ASSOCIATES, INC",1
941,2466356209,388952,1839880,0.211400744,0.791421362,0.208578638,22,B,0.011035492,6835.022727,42.1711,-70.94597,0,61.80040015,1,16880,19,44,22658,58039,0.307863367,Northeast,MA,HARBOR MEDICAL ASSOCIATES PC,1
942,8224002696,368968,1741434,0.21187596,0.792262405,0.207737595,21,B,0.007917045,2356.540476,35.091472,-77.09936,0,59.94157337,0.818,38370,48,91,19034,71111,0.210954043,South,NC,COASTAL RADIOLOGY,1
943,4981518313,924995,4345767,0.212849653,0.793103448,0.206896552,50,C,0.005357678,2810.7412,34.073759,-118.37376,1,55.53466373,1,22498,38,99,56259,130125,0.340321163,West,CA,CEDARS SINAI IMAGING MEDICAL GROUP A PROFESSIONAL CORPORATION,1
944,8224929088,72319,339267,0.213162494,0.793944491,0.206055509,5,A,0.041125337,2750.93,43.8992,-69.95894,0,58.93515212,0.771,20378,35,87,5985,18020,0.2613331,Northeast,ME,"RADIOLOGY SPECIALISTS OF MAINE, PA",1
945,1850200601,25972,121790,0.21325232,0.794785534,0.205214466,3,A,0.053375735,9465.75,38.733901,-108.08219,0,57.18334649,0.566,14161,63,68,2803,10835,0.203530572,West,CO,DELTA COUNTY MEMORIAL HOSPITAL,0
946,8123014297,350,1639,0.213544844,0.795626577,0.204373423,3,A,0.06927185,3821.713333,33.879003,-84.37203,0,63.364,1,31027,51,33,379,1128,0.264243355,South,GA,BREAST CARE SPECIALISTS,0
947,5597658666,94304,438609,0.215006988,0.79646762,0.20353238,14,B,0.007326017,2974.452143,42.362297,-71.08412,0,50.35378864,1,2935,58,89,3961,23798,0.130656245,Northeast,MA,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,0
948,244141588,146287,676161,0.216349361,0.797308663,0.202691337,25,B,0.007540967,1017.4944,32.867103,-96.44129,0,52.62688346,0.881,30877,17,7,10837,35301,0.240571711,South,TX,IRVING RADIOLOGICAL ASSOCIATES LLP,1
949,1951299940,591287,2728654,0.216695484,0.798149706,0.201850294,20,B,0.01086051,3723.0735,41.639735,-87.46084,0,60.32695799,1,29178,98,75,30004,84754,0.277299817,Midwest,IN,MUNSTER RADIOLOGY GROUP PC,1
950,5698689297,423220,1948169,0.21723988,0.798990749,0.201009251,44,B,0.003658145,13952.63636,30.284511,-81.47043,1,63.74376615,0.995,37976,29,89,24816,94466,0.205629275,South,FL,MAYO CLINIC JACKSONVILLE,0
951,2668462078,158068,724225,0.218258138,0.799831791,0.200168209,15,B,0.011914685,1331.494,41.778888,-72.52384,0,62.93624093,0.981,36062,64,71,7980,27287,0.228618025,Northeast,CT,EASTERN CONNECTICUT IMAGING PC,1
952,5395710800,132958,605114,0.219723887,0.800672834,0.199327166,6,A,0.032079019,4708.335,40.225039,-100.63052,0,62.36063228,0.8,9341,20,71,11625,36772,0.246674367,Midwest,NE,"RADIOLOGY SERVICES, P.C.",1
953,1254244239,213709,971987,0.219868167,0.801513877,0.198486123,9,A,0.012051919,48159.56333,42.02933,-93.60966,0,62.3829833,0.949,31870,47,65,14104,79137,0.139037105,Midwest,IA,"MCFARLAND CLINIC, PC",0
954,8022065036,349754,1590087,0.219959034,0.80235492,0.19764508,27,B,0.00457761,1675.66963,0,0,0,63.14252143,0.682,12367,23,67,12472,61400,0.158447409,West,CA,"WISHON RADIOLOGICAL MEDICAL GROUP, INC.",1
955,4981593092,272851,1239142,0.220193489,0.803195963,0.196804037,26,B,0.010571229,6527.039615,41.032489,-73.76454,0,52.3935276,1,11787,75,90,14610,32324,0.352461735,Northeast,NY,WHITE PLAINS HOSPITAL MEDICAL CENTER,0
956,7416865845,549034,2492266,0.220295105,0.804037006,0.195962994,28,B,0.006592806,31853.36893,36.64417,-93.25668,0,59.38069065,0.706,24786,60,88,32062,105590,0.236754412,Midwest,MO,MERCY CLINIC SPRINGFIELD COMMUNITIES,0
957,5597661272,133884,604966,0.221308305,0.804878049,0.195121951,7,A,0.021392756,3380.895714,38.197344,-104.6331,0,64.00811657,0.943,25412,88,60,8643,34997,0.192308836,West,CO,"PUEBLO RADIOLOGICAL GROUP, P.C.",1
958,4486648490,187272,841333,0.222589629,0.805719092,0.194280908,9,A,0.020191672,3040.307778,41.035384,-74.63557,0,60.93926826,0.77,20774,2,4,11955,39759,0.23375691,Northeast,NJ,"RADIOLOGIC ASSOCIATES OF NORTHERN NEW JERSEY, PA",1
959,9638087703,246418,1106143,0.222772282,0.806560135,0.193439865,24,B,0.006997496,2928.503333,33.810848,-118.35096,0,54.66524025,1,36904,24,62,13281,47772,0.216075553,West,CA,TORRANCE MEMORIAL MEDICAL CENTER,1
960,1850209420,259697,1162222,0.223448704,0.807401177,0.192598823,32,B,0.004833409,43077.68094,40.394235,-111.79449,0,57.5579061,0.991,45184,12,13,22571,88001,0.19917432,West,UT,IHC HEALTH SERVICES INC,1
961,4486545498,539083,2407654,0.22390385,0.80824222,0.19175778,30,B,0.006077353,2829.422667,39.069165,-94.35087,0,59.18694281,0.948,14745,46,85,34509,114006,0.23492011,Midwest,KS,UNITED IMAGING CONSULTANTS LLC,1
962,4587555198,947998,4209585,0.225199871,0.809083263,0.190916737,45,B,0.005362707,2059.622889,40.922326,-72.637078,1,58.80939709,1,3081,2,97,46176,114868,0.311463338,Northeast,NY,"STONY BROOK RADIOLOGY, UNIVERSITY FACULTY PRACTICE CORPORATION",1
963,6608874896,91265,404275,0.225749799,0.809924306,0.190075694,10,B,0.015836428,1409.065,37.444879,-122.26253,0,51.44101975,0.858,27567,14,30,6182,23401,0.204538898,West,CA,IMAGE GUIDED THERAPEUTICS INC,1
964,143127548,260415,1152519,0.225952891,0.810765349,0.189234651,21,B,0.007010877,2037.021905,41.475263,-73.22184,0,64.14410398,0.864,19790,18,91,14629,59533,0.190206023,Northeast,CT,DIAGNOSTIC IMAGING OF SOUTHBURY,1
965,446319206,187958,829495,0.226593289,0.811606392,0.188393608,20,B,0.009073335,1380.7735,34.208837,-118.87348,0,56.80118486,0.987,43948,39,74,11332,37353,0.234632957,West,CA,LOS ROBLES RADIOLOGIC ASSOCIATES,1
966,8224933619,677020,2984680,0.226831687,0.812447435,0.187552565,61,C,0.0021113,14043.12984,30.022853,-90.25133,1,56.26730374,1,51986,50,54,27933,129654,0.166573422,South,LA,OCHSNER CLINIC LLC,0
967,6800789587,714023,3145972,0.226964194,0.813288478,0.186711522,46,B,0.004955145,2655.928261,40.02371,-75.32764,0,61.05070411,1,20675,20,98,53573,140453,0.294859115,South,NC,MECKLENBURG RADIOLOGY ASSOCIATES PA,1
968,4183600877,382470,1681394,0.227471967,0.814129521,0.185870479,26,B,0.009425574,2030.611154,0,0,0,53.66249948,0.644,18669,64,38,25182,61325,0.317224638,West,AZ,CHANDLER RADIOLOGY ASSOCIATES LLP,1
969,6608776372,314513,1372416,0.229167395,0.814970563,0.185029437,73,C,0.002994166,888.7168493,25.782176,-80.23607,1,48.35425877,1,56139,95,89,24287,66023,0.283555904,South,FL,UNIVERSITY OF MIAMI,0
970,7315985215,46417,201856,0.229951054,0.815811606,0.184188394,6,A,0.027140752,1156.865,40.628522,-79.72566,0,51.53892924,0.929,11684,50,47,2766,10072,0.211472933,Northeast,PA,A V MEDICAL IMAGING INC,1
971,9133033764,39757,172469,0.230516789,0.816652649,0.183347351,7,A,0.02082053,1536.815714,45.846442,-119.28423,0,57.28740821,0.797,25948,77,47,3097,12582,0.189404666,West,OR,GOOD SHEPHERD HEALTH CARE SYSTEM,1
972,5193713113,25372,109353,0.23201924,0.817493692,0.182506308,7,A,0.024180697,690.9228571,45.491024,-122.95745,0,50.30568456,0.904,46204,64,36,1961,6833,0.220402498,West,OR,MEDICAL IMAGING GROUP OF HILLSBORO,1
973,9537158019,216762,930341,0.232991989,0.818334735,0.181665265,13,B,0.013943725,1684.554615,42.769009,-73.93619,0,57.83045008,0.953,29200,39,43,9769,31705,0.236331849,Northeast,NY,"SCHENECTADY RADIOLOGISTS, P.C.",1
974,2365412327,133762,574102,0.23299344,0.819175778,0.180824222,27,B,0.006429628,665.2451852,42.457201,-71.37478,0,50.34220209,0.862,19345,10,8,7317,24796,0.226334368,West,CA,RIVERSIDE RADIOLOGY MEDICAL GROUP INC,1
975,9234041559,808947,3459593,0.233827216,0.820016821,0.179983179,44,B,0.004148827,2699.484318,35.912786,-79.10931,0,59.32437857,0.694,39231,39,26,48869,157148,0.238260097,South,TN,"VISTA RADIOLOGY, PC",1
976,4587607577,644320,2748571,0.234419995,0.820857864,0.179142136,19,B,0.009418926,3039.811579,30.074926,-81.87932,0,64.87793099,0.813,51177,48,21,25426,83273,0.233756886,South,FL,DRS MCCLOW CLARK AND BERK PA,0
977,7214974294,80537,342301,0.235281229,0.821698907,0.178301093,5,A,0.035038971,2723.622,41.378236,-79.6864,0,58.00031605,0.541,3542,33,93,5610,18726,0.229097101,Northeast,PA,"VENANGO DIAGNOSTIC IMAGING, INC.",1
978,9638082746,28904,122333,0.236273123,0.82253995,0.17746005,16,B,0.007697059,3589.928125,40.819729,-73.9223,0,44.16506331,1,48188,100,87,1342,6356,0.161252591,Northeast,NY,DOWNTOWN BRONX MEDICAL ASSOCIATES PC,0
979,2163316167,540178,2281997,0.236712844,0.823380992,0.176619008,61,C,0.002331786,1624.644426,45.665146,-118.789,0,57.51878913,0.8,21533,67,32,34050,139468,0.186350472,West,WA,TACOMA RADIOLOGICAL ASSOCIATES PS,1
980,7315848140,513754,2158639,0.237999036,0.824222035,0.175777965,37,B,0.004383317,9915.546216,36.215535,-86.77317,0,56.78113858,0.989,35497,92,59,37048,132639,0.212837942,South,TN,ADVANCED DIAGNOSTIC IMAGING PC,1
981,143110874,941711,3953058,0.238223421,0.825063078,0.174936922,24,B,0.006948353,2899.12375,33.697268,-111.88321,0,60.3307585,0.935,39105,4,33,28604,99538,0.218909937,West,NV,RADIOLOGY SPECIALISTS LTD,1
982,3375701568,1858470,7790906,0.238543502,0.825904121,0.174095879,168,D,0.001323136,13822.92786,0,0,1,50.62929815,1,25756,33,99,132719,346186,0.291923258,Northeast,NY,NORTH SHORE - LIJ MEDICAL PC,0
983,9032008537,217565,911493,0.238690807,0.826745164,0.173254836,14,B,0.008232408,1891.495714,41.538582,-90.56223,0,65.33359669,1,22858,59,34,8081,40638,0.151388838,Midwest,IA,"RADIOLOGY GROUP, P.C., S.C.",1
984,6507849239,231557,969661,0.238802014,0.827586207,0.172413793,11,B,0.015788377,2455.470909,27.741306,-82.64349,0,64.34582418,1,27082,83,66,11686,38988,0.228156347,South,FL,ST ANTHONYS PROFESSIONAL BUILDINGS AND SERVICES INC,0
985,6709898562,119948,499383,0.240192397,0.82842725,0.17157275,10,B,0.016557183,1843.791,34.080143,-117.73861,0,53.48366379,1,49099,89,56,7585,26447,0.217912832,West,CA,POMONA VALLEY IMAGING MEDICAL GROUP INC,1
986,1254229305,259148,1073732,0.241352591,0.829268293,0.170731707,25,B,0.005954834,1874.1752,47.069339,-122.87249,0,62.75124494,0.834,18732,43,48,17465,67521,0.196231943,West,WA,SOUTH SOUND RADIOLOGIST INC P S,1
987,8527026517,167723,693014,0.242019642,0.830109336,0.169890664,9,A,0.021525059,2269.44,34.969427,-81.0509,0,62.812077,0.953,55504,34,75,9187,27246,0.255581206,South,SC,"ROCK HILL RADIOLOGY ASSOCIATES, P.A.",1
988,9537054200,276340,1141273,0.242133127,0.830950378,0.169049622,8,A,0.024657212,4531.25875,43.005477,-83.76098,0,58.36926765,0.944,19999,73,80,16020,46646,0.260280138,Midwest,MI,DIAGNOSTIC RADIOLOGY ASSOCIATES OF FLINT PC,1
989,7618871245,1394089,5748230,0.242524916,0.831791421,0.168208579,75,C,0.002257937,4137.584533,44.035684,-71.13084,0,61.16839598,0.588,4294,46,61,87310,295820,0.223565511,Northeast,ME,"SPECTRUM MEDICAL GROUP, P.A.",0
990,2668649567,34508,141536,0.243810762,0.832632464,0.167367536,3,A,0.057389669,6456.946667,33.849439,-110.03334,0,57.48422383,0.611,11451,96,37,3458,11485,0.22767979,South,TX,DHHS IHS PHOENIX AREA,0
991,7719974807,195574,802102,0.243826845,0.833473507,0.166526493,16,B,0.011477879,1693.303125,36.340501,-78.61595,0,61.55820449,0.363,25210,78,44,11313,35224,0.242862449,South,NC,"DURHAM RADIOLOGY ASSOCIATES, INC.",1
992,4587573613,913053,3741721,0.24401953,0.83431455,0.16568545,152,D,0.001344314,8230.882763,44.752662,-92.77958,0,56.95570877,0.627,6637,12,6,112092,313510,0.270292376,Midwest,MN,ALLINA HEALTH SYSTEM,0
993,6002803673,168408,688563,0.244578927,0.835155593,0.164844407,11,B,0.016476955,2087.485455,41.533848,-72.06232,0,63.05965528,0.968,37341,78,53,9284,29231,0.23992779,Northeast,CT,NORWICH DIAGNOSTIC IMAGING ASSOCIATES P.C,1
994,7911819180,406216,1659809,0.244736593,0.835996636,0.164003364,56,C,0.003942198,13514.285,40.10386,-74.93734,1,49.09893021,1,55424,42,41,31740,82012,0.292299426,Northeast,PA,JEFFERSON UNIVERSITY PHYSICIANS,0
995,9638071061,44448,181404,0.24502216,0.836837679,0.163162321,9,A,0.017074122,1147.746667,45.507752,-122.4323,0,50.48601216,1,38147,87,71,3185,11814,0.203538549,West,OR,"DIAGNOSTIC IMAGING, NW PC",1
996,2769463702,409241,1664318,0.24589111,0.837678722,0.162321278,21,B,0.00660993,2661.006667,37.322936,-76.75793,0,68.29209162,0.835,40742,16,90,18293,74944,0.184069624,South,VA,TIDEWATER DIAGNOSTIC IMAGING LTD,1
997,6608868500,1801950,7323119,0.246063187,0.838519765,0.161480235,125,D,0.0012972,2017.24744,41.075663,-73.48294,1,55.43898988,0.993,21392,4,10,92045,322666,0.215071045,Northeast,NJ,UNIVERSITY RADIOLOGY GROUP PC,1
998,9537065180,215349,870166,0.247480366,0.839360807,0.160639193,11,B,0.014731489,2675.415455,41.601086,-87.33681,0,58.68136883,1,6662,98,94,10815,37794,0.215338409,Midwest,IN,"N W INDIANA RADIOLOGY SERVICES, PC",1
999,8426117458,227190,915602,0.24813183,0.84020185,0.15979815,16,B,0.010520938,2256.70375,38.88275,-77.13999,0,56.80533108,1,19455,11,41,14011,47052,0.223888994,South,VA,"NORTHERN VIRGINIA RADIOLOGY CONSULTANTS, PLLC",1
1000,1052403706,98751,397718,0.248294017,0.841042893,0.158957107,8,A,0.017030027,1909.27875,41.928099,-71.31456,0,58.76843434,1,43953,46,29,5612,23276,0.181241363,Northeast,MA,STURDY RADIOLOGY ASSOCIATES. LLC,1
1001,1759291487,99609,400269,0.248855145,0.841883936,0.158116064,7,A,0.013486069,21524.23143,42.473536,-92.36382,0,63.73332664,0.928,29913,44,77,4943,29543,0.125678131,Midwest,IA,CEDAR VALLEY MEDICAL SPECIALISTS PC,1
1002,244122059,90920,364081,0.249724649,0.842724979,0.157275021,5,A,0.028543435,3281.536,42.973783,-70.97665,0,59.80787895,0.616,21199,20,19,5902,23279,0.190219731,Northeast,NY,"ADVANCED DIAGNOSTIC IMAGING, PLLC",1
1003,6204827348,286437,1146657,0.249801815,0.843566022,0.156433978,19,B,0.009964334,1836.05,42.969115,-87.99141,0,55.97381347,1,26431,54,87,15674,46594,0.252363101,Midwest,WI,MARIANJOY REHABILITATION HOSPITAL AND CLINICS INC,0
1004,1850362161,87814,351474,0.249844939,0.844407065,0.155592935,5,A,0.031785489,2908.612,41.403462,-80.37424,0,59.35196095,0.583,18163,44,85,5819,20604,0.211859459,Northeast,PA,DIAGNOSTIC IMAGING CONSULTANTS INC,1
1005,4183510274,132949,529328,0.251165629,0.845248108,0.154751892,12,B,0.010494976,1758.773333,40.039784,-105.27938,0,62.08340504,0.957,27241,27,25,6470,28808,0.168181005,West,CO,BOULDER RADIOLOGISTS INC P C,1
1006,8729976964,1541461,6133892,0.251302273,0.846089151,0.153910849,91,C,0.001963143,2687.451099,40.053063,-83.01881,0,57.76402897,1,26434,25,73,104261,327146,0.238608981,Midwest,OH,RIVERSIDE RADIOLOGY AND INTERVENTIONAL ASSOCIATES INC,1
1007,4587606728,227258,902870,0.251706226,0.846930193,0.153069807,13,B,0.012931465,1810.594615,40.886149,-74.48704,0,57.36633225,1,17909,2,25,10676,35560,0.224656477,Northeast,NJ,NORTHWEST RADIOLOGY ASSOCIATES PA,1
1008,4880593565,119393,474297,0.251726239,0.847771236,0.152228764,15,B,0.00920092,1241.058,41.532048,-72.78145,0,58.73231252,0.989,36705,68,81,6182,25080,0.184442918,Northeast,CT,MIDSTATE RADIOLOGY ASSOCIATES,1
1009,4880593722,204784,811138,0.252465055,0.848612279,0.151387721,45,B,0.003644749,5275.426444,42.097856,-80.09147,0,56.16942686,1,16764,52,59,9401,32030,0.219406057,Northeast,PA,REGIONAL HEALTH SERVICES INC,0
1010,2860422557,56142,220305,0.254837611,0.849453322,0.150546678,5,A,0.02429629,1489.894,30.013985,-90.19128,0,51.86559429,1,16687,43,88,2260,10330,0.163026815,South,LA,RADIOLOGY AND INTERVENTIONAL ASSOCIATES OF METAIRIE LLC,1
1011,2769462134,156576,612238,0.255743681,0.850294365,0.149705635,8,A,0.017810053,3113.77875,42.149176,-71.52149,0,60.0351902,0.991,28543,44,27,9330,36272,0.191439994,Northeast,MA,"MILFORD IMAGING, INC.",1
1012,4486567898,389856,1522550,0.256054645,0.851135408,0.148864592,25,B,0.005964221,2260.4812,38.678451,-77.30657,0,56.28881448,0.991,56024,20,19,17351,64404,0.200425375,South,VA,"ASSOCIATION OF ALEXANDRIA RADIOLOGISTS, PC",1
1013,2860391257,529108,2058502,0.257035456,0.851976451,0.148023549,74,C,0.001736362,1468.103514,37.755267,-100.02632,0,53.50846158,0.894,31183,79,46,32338,138924,0.172943389,West,CO,RADIOLOGY IMAGING ASSOCIATES PC,1
1014,1052385259,288672,1121504,0.257397209,0.852817494,0.147182506,14,B,0.010799667,2741.498571,0,0,0,57.08908942,1,34164,42,24,14461,52744,0.203601906,Midwest,IL,RADIOLOGICAL CONSULTANTS OF WOODSTOCK LTD,1
1015,6507762960,352835,1366429,0.258216856,0.853658537,0.146341463,24,B,0.005844425,3338.196667,37.705384,-97.31777,0,64.34295718,1,15354,98,61,20659,81042,0.189093285,Midwest,KS,WICHITA RADIOLOGICAL GROUP PROF ASSOC,1
1016,941192314,379114,1468104,0.258233749,0.854499579,0.145500421,14,B,0.010917007,3639.162143,44.085288,-103.21335,0,62.48407843,0.932,44678,69,69,19875,71550,0.206046181,Midwest,SD,RADIOLOGY ASSOCIATES PROF LLC,1
1017,5395642276,351247,1357834,0.258681842,0.855340622,0.144659378,22,B,0.006882562,32696.57682,40.675112,-74.43459,0,59.4450761,1,12345,2,28,21242,77096,0.204252884,Northeast,NJ,SUMMIT MEDICAL GROUP PA,0
1018,7113915810,495262,1879458,0.263513204,0.856181665,0.143818335,51,C,0.002709327,1478.964902,26.067538,-81.72002,0,56.30067316,0.958,18523,56,99,28307,111120,0.187614576,Midwest,WI,MILWAUKEE RADIOLOGISTS LTD SC,1
1019,3779751656,86883,329441,0.263728558,0.857022708,0.142977292,19,B,0.008885487,15951.2,34.137707,-117.96569,0,44.79752226,1,25840,73,80,11085,35594,0.2292962,West,CA,CITY OF HOPE MEDICAL FOUNDATION,1
1020,9133010291,421455,1594261,0.264357593,0.857863751,0.142136249,30,B,0.005400308,1976.652667,40.747188,-73.63808,1,50.39506482,1,19241,40,68,15078,50366,0.220228254,Northeast,NY,WINTHROP RADIOLOGY ASSOCIATES PC,1
1021,8224010871,47192,178452,0.264452066,0.858704794,0.141295206,8,A,0.017941655,910.45,42.896822,-106.29799,0,58.55410678,0.839,28117,47,21,2645,9970,0.195137842,West,WY,"CASPER MEDICAL IMAGING, P.C.",1
1022,446209662,115922,435750,0.266028686,0.859545837,0.140454163,10,B,0.014761221,1505.01,42.185974,-71.20166,0,58.66355263,1,28962,33,65,6474,23627,0.201114415,Northeast,MA,RADIOLOGY ASSOCIATES OF NORWOOD INC.,1
1023,840450748,202742,760354,0.266641591,0.86038688,0.13961312,10,B,0.014785014,28581.992,42.351281,-77.3361,1,56.59585189,0.564,12523,69,59,11649,42374,0.201606931,Northeast,NY,ARNOT MEDICAL SERVICES PLLC,0
1024,4385537992,498437,1866338,0.267066844,0.861227923,0.138772077,48,B,0.003331367,1704.511875,36.340681,-78.39425,0,57.62098517,0.963,16160,98,90,34071,114459,0.218172145,South,NC,WAKE RADIOLOGY CONSULTANTS PA,1
1025,1759330731,261705,976027,0.268132951,0.862068966,0.137931034,14,B,0.010242303,2695.220714,41.264531,-96.04798,0,61.77838496,1,17497,35,98,13266,49554,0.195926631,Midwest,NE,RADIOLOGIC CENTER INC,1
1026,9032192414,204276,758452,0.269332799,0.862910008,0.137089992,11,B,0.012610481,3000.207273,35.345487,-82.49673,0,60.51102216,0.996,15393,26,99,12803,49275,0.189847431,South,NC,HENDERSONVILLE RADIOLOGICAL CONSULTANTS PA,1
1027,2264345206,429701,1582325,0.271563048,0.863751051,0.136248949,39,B,0.002681843,21263.83359,44.656686,-90.18152,0,66.31595187,0.714,26148,31,56,21448,108811,0.143583974,Midwest,WI,MARSHFIELD CLINIC INC,0
1028,2961455183,131432,482774,0.272243327,0.864592094,0.135407906,5,A,0.035476232,2819.134,40.802661,-77.89936,0,54.74167062,0.947,24994,53,58,6986,20859,0.243736906,Northeast,PA,"CENTRE DIAGNOSTIC IMAGING, PC",1
1029,1759279151,73800,269717,0.273620128,0.865433137,0.134566863,12,B,0.010350431,1062.570833,45.62104,-122.57947,0,64.0880258,1,21439,53,48,4576,19439,0.170992042,West,WA,VANCOUVER RADIOLOGISTS A PROFESSIONAL CORP,1
1030,9234105065,146164,534167,0.273629782,0.86627418,0.13372582,12,B,0.012170068,1466.7625,40.810931,-81.42142,0,57.19831194,1,25176,51,74,7213,26059,0.201055619,Midwest,OH,"RADIOLOGY SERVICES OF CANTON, INC.",1
1031,6901852300,246844,898737,0.274656546,0.867115223,0.132884777,16,B,0.009142574,2374.229375,40.893343,-73.9758,0,57.44854615,1,27919,65,83,14236,51202,0.201671603,Northeast,NJ,ENGLEWOOD RADIOLOGIC GROUP PA,1
1032,6406832211,196461,714977,0.274779468,0.867956266,0.132043734,11,B,0.011189578,1845.337273,39.931123,-77.66139,0,56.34125726,0.97,25679,80,92,7106,30364,0.169721285,Northeast,PA,CHAMBERSBURG IMAGING ASSOCIATES P.C.,1
1033,7315844396,665805,2386602,0.278976134,0.868797309,0.131202691,44,B,0.003887795,2119.716591,41.660814,-103.10517,0,60.88604793,0,2523,42,22,37608,114294,0.237250123,West,CO,FORT COLLINS RADIOLOGIC ASSOCIATES PC,1
1034,8224937917,202143,722773,0.279677022,0.869638352,0.130361648,32,B,0.004746198,1109.27875,47.467422,-122.21005,0,56.56503251,1,22659,48,73,14227,48604,0.210847564,West,WA,"VANTAGE RADIOLOGY AND DIAGNOSTIC SERVICES, A PROFESSIONAL SERVICES COR",1
1035,6800890245,296096,1058594,0.279706856,0.870479394,0.129520606,10,B,0.014673026,4520.998,32.043058,-81.12183,0,63.08045972,0.958,36100,77,76,16759,59258,0.203709082,South,GA,SAVANNAH CHATHAM IMAGING LLC,1
1036,6204723547,396311,1408939,0.281283292,0.871320437,0.128679563,20,B,0.007932193,3317.7745,35.519046,-97.95534,0,62.6374385,0.81,19860,53,23,27482,89483,0.220732123,South,OK,RADIOLOGY CONSULTANTS INC,1
1037,7911897301,2058337,7298932,0.28200523,0.87216148,0.12783852,190,D,0.000884183,1592.913579,33.07707,-96.79859,0,55.48811794,1,40843,16,7,131994,405043,0.233977631,South,TX,RADIOLOGY ASSOCIATES OF NORTH TEXAS PA,1
1038,3173424249,104162,368439,0.282711656,0.873002523,0.126997477,16,B,0.00790286,905.215,40.133355,-75.453631,0,55.02434832,1,953,12,12,5119,20829,0.17628302,Northeast,PA,MONTGOMERY RADIOLOGY ASSOCIATES PC,1
1039,1850373705,141282,498431,0.283453477,0.873843566,0.126156434,8,A,0.01699977,2512.62375,35.784708,-83.97956,0,60.75912983,1,7174,60,51,7785,29391,0.189796696,South,TN,LECONTE RADIOLOGY PC,1
1040,2961466859,991772,3497326,0.283580084,0.874684609,0.125315391,39,B,0.004363132,3298.234872,42.223482,-83.63316,0,60.99218642,0.949,65545,69,69,56433,170218,0.237517332,Midwest,MI,HURON VALLEY RADIOLOGY PC,1
1041,6103723267,73325,257511,0.284745118,0.875525652,0.124474348,5,A,0.027835597,30243.58,41.813776,-89.70537,0,55.58105505,0.793,21435,52,75,5040,18526,0.194585156,Midwest,IL,CGH MEDICAL CENTER,1
1042,8820984552,184027,643532,0.285964024,0.876366695,0.123633305,15,B,0.009710306,1988.377333,47.58675,-122.62371,0,66.04136269,1,20218,68,64,11637,40734,0.203987741,West,WA,"OLYMPIC MEDICAL IMAGING CONSULTANTS, PLLC",1
1043,6406743061,89860,314222,0.285976157,0.877207738,0.122792262,7,A,0.021785823,2758.838571,46.728383,-122.95142,0,58.91634524,0.835,24881,80,81,8029,26842,0.213579369,West,WA,"LONGVIEW RADIOLOGISTS, P.S. INC.",1
1044,4486567690,251960,877484,0.287139139,0.87804878,0.12195122,19,B,0.006724051,1925.944737,40.920273,-73.8612,0,60.50390081,1,31321,56,84,12162,48376,0.179217252,Northeast,NY,HUDSON VALLEY RADIOLOGY ASSOCIATES PLLC,1
1045,9537142450,51426,178319,0.288393273,0.878889823,0.121110177,4,A,0.036956855,2324.1025,42.911377,-76.87027,0,57.0715188,0.614,10753,48,62,3685,12623,0.207737526,Northeast,NY,"FINGER LAKES RADIOLOGY, LLC",1
1046,4284689043,328318,1135077,0.289247337,0.879730866,0.120269134,12,B,0.013370937,3086.3975,39.14912,-94.57314,0,59.75600253,1,14573,55,34,16486,51905,0.225748356,Midwest,MO,"NORTHLAND RADIOLOGY, INC.",1
1047,6507049350,173149,594396,0.291302431,0.880571909,0.119428091,11,B,0.012912643,2611.013636,37.241193,-121.9534,0,56.53399718,0.986,26360,14,17,10343,36573,0.200422688,West,CA,"OMNIRAD MEDICAL GROUP, INC.",0
1048,7012829930,576746,1971631,0.292522282,0.881412952,0.118587048,50,C,0.003334624,13394.3864,33.689558,-111.96463,1,62.9561335,0.972,6049,13,91,32227,96745,0.235669899,West,AZ,MAYO CLINIC ARIZONA,0
1049,1355241191,168043,573298,0.29311632,0.882253995,0.117746005,10,B,0.012624146,1833.516,43.232615,-86.1955,0,61.74487056,0.91,41236,87,68,6932,27438,0.178588734,Midwest,MI,"RADIOLOGY MUSKEGON, PC",1
1050,3779578000,1354208,4596802,0.294597853,0.883095038,0.116904962,105,D,0.001573763,2055.685619,32.876474,-96.94129,0,52.65356912,1,14724,25,88,104300,314072,0.234256616,South,TX,TEXAS RADIOLOGY ASSOCIATES LLP,1
1051,1456258979,429512,1456734,0.294845868,0.883936081,0.116063919,19,B,0.006935814,36457.98316,28.071564,-81.95802,0,64.22620937,0.951,24223,94,83,22149,83574,0.186881792,South,FL,WATSON CLINIC LLP,0
