group_practice_pac_id,year,index,n_referral,n_potential_referral,networkmarketshare,n_radiologists,normalized_rvu,to_latitude,to_longitude,ind_academic,average_day_wait,pct_urban,population,sdi_score,highneeds_score,rads_bene,ttl_bene,group_weight,region,state,legalname,radiology_only,PracticeSize2014,PracticeSize2015,PracticeSize2016,PracticeSize2017,allyears
2466356209,2017,2.47E+13,388952,1839880,21.14007435,22,6835.022727,42.1711,-70.94597,0,61.80040015,1,16880,19,44,22658,58039,0.307863367,Northeast,MA,HARBOR MEDICAL ASSOCIATES PC,1,12,6,4,22,1
547277048,2017,5.47E+12,7315,20952,34.91313478,4,27567.0575,40.017362,-75.08769,0,33.94794527,1,64803,97,49,1679,8068,0.135449736,Northeast,PA,"CANCER TREATMENT CENTERS OF AMERICA PROF CORP OF PENNSYLVANIA, PC",0,13,9,4,4,1
6305749839,2017,6.31E+13,17914,1463853,1.223756757,5,1025.444,32.586005,-80.82739,0,71.61016253,0,525,75,23,3023,4916,0.60740558,South,LA,RADIOLOGY SPECIALISTS LLC,1,13,12,10,5,1
9739092065,2017,9.74E+13,88181,550848,16.00822731,6,6991.523333,45.62104,-122.57947,0,57.26524286,1,21439,53,48,5640,14429,0.328306603,West,WA,PEACEHEALTH SOUTHWEST MEDICAL CENTER,0,13,14,11,6,1
1355241191,2017,1.36E+13,168043,573298,29.311632,10,1833.516,43.232615,-86.1955,0,61.74487056,0.91,41236,87,68,6932,27438,0.178588734,Midwest,MI,"RADIOLOGY MUSKEGON, PC",1,13,#N/A,6,10,0
5799850376,2017,5.80E+13,386880,2078418,18.6141575,11,4642.335455,32.855811,-90.4497,0,66.47416475,0.743,20619,96,4,20637,64776,0.259287334,South,MS,"BAPTIST MEDICAL CENTER - YAZOO, INC.",1,13,15,15,11,1
3678547536,2017,3.68E+13,504166,1271850,39.6403664,12,4851.898333,35.195417,-79.46496,0,63.93575187,0.894,16970,2,100,23888,77318,0.186485802,South,NC,PINEHURST RADIOLOGY GROUP P A,1,13,14,12,12,1
4284545799,2017,4.28E+13,47199,903561,5.223665032,12,8167.355833,40.662191,-73.91328,0,43.97923423,1,88668,100,94,3411,8991,0.359561871,Northeast,NY,BROOKDALE HOSPITAL MEDICAL CENTER,1,13,12,14,12,1
9537158019,2017,9.54E+13,216762,930341,23.2991989,13,1684.554615,42.769009,-73.93619,0,57.83045008,0.953,29200,39,43,9769,31705,0.236331849,Northeast,NY,"SCHENECTADY RADIOLOGISTS, P.C.",1,13,#N/A,13,13,0
1153225198,2017,1.15E+13,237963,502140,47.38977178,13,4911.644615,48.495234,-122.61976,0,62.0266285,0.818,20510,24,93,17374,55625,0.164323614,West,WA,PUBLIC HOSPITAL DISTRICT NO 2 SKAGIT COUNTY WASHINGTON,1,13,14,14,13,1
941192314,2017,9.41E+12,379114,1468104,25.82337491,14,3639.162143,44.085288,-103.21335,0,62.48407843,0.932,44678,69,69,19875,71550,0.206046181,Midwest,SD,RADIOLOGY ASSOCIATES PROF LLC,1,13,15,11,14,1
1153387675,2017,1.15E+13,164584,1751340,9.39760412,14,1906.119286,42.480145,-71.09835,0,58.76615737,1,21752,19,73,9939,37576,0.239646906,Northeast,MA,NORTH SHORE RADIOLOGICAL ASSOCIATES INC,1,13,14,16,14,1
7618872102,2017,7.62E+13,2510,108750,2.308045977,14,156.9807143,30.013985,-90.19128,0,68.17800671,1,16687,43,88,103,1068,0.094216023,South,LA,DIAGNOSTIC IMAGING SERVICES,1,13,21,21,14,1
6709866619,2017,6.71E+13,173317,478460,36.22392677,14,1830.195714,43.312104,-73.64825,0,59.39691619,1,14496,69,35,9877,35718,0.176358216,Northeast,NY,"ADIRONDACK RADIOLOGY ASSOCIATES, P.C.",1,13,14,14,14,1
2163465147,2017,2.16E+13,615170,985231,62.43916401,15,4994.283333,31.180076,-85.4045,0,62.89425452,0.755,36341,71,70,32950,102857,0.120325262,South,AL,RADIOLOGY ASSOCIATES OF DOTHAN PC,1,13,15,14,15,1
3577451178,2017,3.58E+13,100855,535299,18.84087211,15,1173.022,42.457201,-71.37478,0,60.29314178,0.862,19345,10,8,6504,24252,0.21765585,Northeast,MA,"NORTH BRIDGE IMAGING GROUP, LLC",1,13,14,14,15,1
2961567961,2017,2.96E+13,20228,560495,3.608952801,17,298.8023529,41.875228,-88.15261,0,62.08926677,1,10819,3,6,1907,4773,0.385119897,Midwest,IL,"WINFIELD RADIOLOGY CONSULTANTS, S.C.",1,13,11,17,17,1
9931013240,2017,9.93E+13,189614,2285132,8.297726346,18,29747.17778,41.204027,-73.73045,0,71.47658845,0.902,16353,55,4,9656,50462,0.175474051,Northeast,NY,CAREMOUNT MEDICAL PC,1,13,15,18,18,1
5890681746,2017,5.89E+13,91551,1936221,4.728334214,20,1154.85,42.518635,-83.16357,0,63.48610595,1,33488,17,58,8057,28725,0.267225,Midwest,MI,BASHA DIAGNOSTICS PC,0,13,15,22,20,1
9739171257,2017,9.74E+13,60708,1171156,5.183596378,21,379.5595238,40.276782,-74.72951,0,57.33795978,0.991,32315,24,72,4461,10179,0.415537849,Northeast,NY,RADIOLOGICAL CONSULTANTS INC,1,13,13,#N/A,21,0
4789579715,2017,4.79E+13,54240,1747076,3.104615941,23,1158.678261,40.729098,-73.25607,0,67.64940016,0.997,67001,59,22,6490,32024,0.196368674,Northeast,NY,"MEDICAL ARTS RADIOLOGICAL GROUP, P.C.",1,13,11,18,23,1
4183529340,2017,4.18E+13,467,63534,0.735039506,2,77842.195,41.089405,-81.53973,0,22.54375,1,5998,89,8,75,2126,0.035018213,Midwest,OH,PARTNERS PHYSICIAN GROUP,1,14,18,16,2,1
3870494388,2017,3.87E+13,2310,68733,3.360831042,11,704.8327273,33.634821,-117.87453,0,61.52271311,1,35677,21,49,1062,5829,0.176069304,West,CA,NEWPORT DIAGNOSTIC RADIOLOGY INC,1,14,13,9,11,1
5395631162,2017,5.40E+13,88696,1461717,6.067932438,12,811.3225,26.020283,-81.63094,0,77.46223237,0.669,14319,36,100,2210,19199,0.108125355,South,FL,"NAPLES RADIOLOGISTS, P.A.",1,14,#N/A,14,12,0
1254330749,2017,1.25E+13,250094,773972,32.31305525,13,2446.965385,42.303365,-89.08246,0,62.81824353,0.966,23705,84,64,13261,46360,0.193614447,Midwest,IL,ROCKFORD RADIOLOGY ASSOCIATES,1,14,15,15,13,1
3971582594,2017,3.97E+13,266154,878445,30.29831122,13,2467.541538,42.125725,-75.96686,0,63.76620645,0.869,17765,69,94,12781,47610,0.187115582,Northeast,NY,PARK AVE ASSOCIATES IN RADIOLOGY PC,1,14,14,14,13,1
9032008537,2017,9.03E+13,217565,911493,23.86908073,14,1891.495714,41.538582,-90.56223,0,65.33359669,1,22858,59,34,8081,40638,0.151388838,Midwest,IA,"RADIOLOGY GROUP, P.C., S.C.",1,14,14,15,14,1
7113821091,2017,7.11E+13,180181,1594685,11.29884585,14,1899.612857,39.550241,-84.3087,0,59.45195725,0.93,30403,41,29,11409,39280,0.257635302,Midwest,OH,MEDICAL IMAGING PHYSICIANS INC,1,14,17,15,14,1
1759330731,2017,1.76E+13,261705,976027,26.81329512,14,2695.220714,41.264531,-96.04798,0,61.77838496,1,17497,35,98,13266,49554,0.195926631,Midwest,NE,RADIOLOGIC CENTER INC,1,14,13,13,14,1
3971497389,2017,3.97E+13,103,522,19.73180077,14,299.7485714,44.963365,-93.26179,0,16.22942857,1,27714,99,92,191,249,0.61571189,Midwest,MN,"NORAN NEUROLOGICAL CLINIC, PA",0,14,13,13,14,1
2860396330,2017,2.86E+13,221393,1399736,15.8167683,15,33648.072,36.044507,-84.04192,0,63.27087878,0.791,27045,33,41,14811,52504,0.237474829,South,TN,"SUMMIT MEDICAL GROUP, PLLC",1,14,17,15,15,1
9830244433,2017,9.83E+13,388092,5444827,7.127719577,15,38202.946,26.984486,-82.14859,0,74.90242689,0.979,16065,26,98,28159,92280,0.283397328,South,FL,MILLENNIUM PHYSICIAN GROUP LLC,1,14,15,14,15,1
6507779220,2017,6.51E+13,244916,572790,42.75842805,15,18309.92867,44.780427,-91.48065,0,60.97283291,0.856,41204,37,87,9488,44407,0.122302348,Midwest,WI,MAYO CLINIC HEALTH SYSTEM  NORTHLAND,0,14,13,14,15,1
7719974807,2017,7.72E+13,195574,802102,24.3826845,16,1693.303125,36.340501,-78.61595,0,61.55820449,0.363,25210,78,44,11313,35224,0.242862449,South,NC,"DURHAM RADIOLOGY ASSOCIATES, INC.",1,14,17,17,16,1
2961311667,2017,2.96E+13,530636,1169384,45.37739528,19,3829.622105,38.911018,-81.07278,0,68.80861243,0,2234,68,82,29660,107541,0.15065012,South,WV,"MINNIE HAMILTON HEALTH CARE CENTER, INC.",1,14,19,18,19,1
2668432782,2017,2.67E+13,28674,627776,4.567552758,19,1019.942632,29.589831,-95.22251,0,42.56135804,1,53320,51,30,5229,18539,0.269171081,South,TX,INNOVATIVE RADIOLOGY PA,1,14,17,20,19,1
6608874896,2017,6.61E+13,91265,404275,22.5749799,10,1409.065,37.444879,-122.26253,0,51.44101975,0.858,27567,14,30,6182,23401,0.204538898,West,CA,IMAGE GUIDED THERAPEUTICS INC,1,15,13,13,10,1
3678550951,2017,3.68E+13,508,82477,0.615929289,12,74.91833333,39.093408,-77.1718,0,79.72115625,1,47184,26,73,15,1329,0.011217164,South,MD,SHADY GROVE RADIOLOGICAL CONSULTANTS PA,1,15,17,18,12,1
1759364391,2017,1.76E+13,321332,1728918,18.58572818,14,2401.33,42.514885,-82.99768,0,58.86196787,1,23642,53,94,15113,49902,0.246566047,Midwest,MI,DIAGNOSTIC RADIOLOGY CONSULTANTS PC,1,15,15,13,14,1
3779488325,2017,3.78E+13,262345,714374,36.72376094,14,19214.05571,42.696926,-74.52436,0,62.90221076,0.548,8444,56,58,9904,43166,0.1451809,Northeast,NY,MARY IMOGENE BASSETT HOSPITAL,0,15,13,13,14,1
8022911809,2017,8.02E+13,58768,455158,12.91156038,15,1275.472667,37.241193,-121.9534,0,64.60132154,0.986,26360,14,17,6362,25411,0.218038115,West,CA,"VALLEY RADIOLOGY MEDICAL ASSOCIATES, INC.",1,15,15,13,15,1
7416926613,2017,7.42E+13,18083,497217,3.636842666,15,1427.244667,38.92811,-94.32392,0,73.45040102,0.913,21751,14,16,5530,28652,0.185986409,Midwest,MO,DIAGNOSTIC IMAGING CENTERS PA,1,15,13,14,15,1
244214757,2017,2.44E+12,239653,604707,39.63125944,16,2355.986875,27.846568,-97.59435,0,65.36675015,0.987,27039,55,51,13549,63428,0.128955046,South,TX,RADIOLOGY ASSOCIATES LLP,1,15,16,#N/A,16,0
6406826726,2017,6.41E+13,45245,1029381,4.39535993,16,960.28375,39.138978,-77.54519,0,71.25227734,0.905,50629,19,11,5278,22250,0.226787097,South,VA,NORTHERN VIRGINIA IMAGING LLC,1,15,15,16,16,1
1658300132,2017,1.66E+13,79641,1517713,5.247434792,16,307.6025,40.860149,-74.4171,0,53.67564974,1,29706,29,67,1319,9366,0.133438644,Northeast,NJ,"MEMORIAL RADIOLOGY ASSOCIATES, LLC",1,15,15,16,16,1
7810809357,2017,7.81E+13,235776,1773155,13.29697629,16,9318.55375,43.014077,-83.69012,0,62.40331147,1,1022,92,1,12263,51936,0.204721037,Midwest,MI,GENESYS INTEGRATED GROUP PRACTICE PC,1,15,14,14,16,1
8022081280,2017,8.02E+13,41756,768014,5.436880057,16,949.0075,38.631542,-76.95723,0,70.47466481,1,31784,20,12,3376,22866,0.139615627,South,MD,"FINIZIO-RADIOLOGY IMAGING ASSOCIATES, P.C.",1,15,15,16,16,1
6901852300,2017,6.90E+13,246844,898737,27.46565458,16,2374.229375,40.893343,-73.9758,0,57.44854615,1,27919,65,83,14236,51202,0.201671603,Northeast,NJ,ENGLEWOOD RADIOLOGIC GROUP PA,1,15,15,15,16,1
6305730912,2017,6.31E+13,381204,1821889,20.92355791,16,26406.18,27.321313,-82.47648,0,64.1183282,1,33261,37,84,23344,87901,0.21000449,South,FL,INTERCOASTAL MEDICAL GROUP INC,0,15,18,17,16,1
244415081,2017,2.44E+12,41891,1294606,3.235810741,18,300.8833333,29.423932,-98.5235,0,58.18181618,1,52990,99,44,2221,9239,0.232615288,South,TX,RIVER CITY IMAGING ASSOCIATES PA,1,15,15,20,18,1
1456258979,2017,1.46E+13,429512,1456734,29.48458675,19,36457.98316,28.071564,-81.95802,0,64.22620937,0.951,24223,94,83,22149,83574,0.186881792,South,FL,WATSON CLINIC LLP,0,15,17,17,19,1
9234114497,2017,9.23E+13,169546,2266088,7.481880668,22,659.5236364,41.706383,-83.7102,0,56.50499799,0.978,32220,11,36,4987,16771,0.275110525,Midwest,IL,RADIOLOGY AND NUCLEAR CONSULTANTS LTD,1,15,15,22,22,1
4587577028,2017,4.59E+13,256227,1601709,15.9971006,23,7206.454348,39.731237,-104.95243,0,53.95217716,1,22668,32,95,30072,65681,0.384606689,West,CO,NATIONAL JEWISH HEALTH,0,15,19,25,23,1
3779484613,2017,3.78E+13,9581,198264,4.832445628,7,268.3114286,26.65671,-80.25377,0,54.07793074,0.982,56497,20,17,772,3105,0.23661627,South,FL,"WELLINGTON IMAGING ASSOCIATES, PA",1,16,11,9,7,1
3072783570,2017,3.07E+13,13722,590379,2.324269664,11,175.0172727,28.555346,-82.53601,0,51.47214583,0.923,17308,26,100,800,2368,0.329985575,South,FL,"NATIONAL RADIOLOGY CONSULTANTS, P.A.",1,16,7,#N/A,11,0
244293322,2017,2.44E+12,186656,553371,33.73071592,13,1368.096154,33.718079,-84.92356,0,62.70165548,0.719,34754,45,38,8824,27143,0.215436821,South,GA,STEPHEN W BROWN AND RADIOLOGY ASSOCIATES OF AUGUSTA LLP,1,16,14,17,13,1
749353951,2017,7.49E+12,74379,407810,18.23864054,13,997.0930769,42.809891,-70.86363,0,63.7004915,1,17766,16,26,4951,18281,0.221432356,Northeast,MA,"NORTHEAST RADIOLOGY ASSOCIATES, LLP",1,16,15,16,13,1
5193703767,2017,5.19E+13,49272,764839,6.442140111,14,384.8628571,40.68514,-76.2139,0,64.54993333,0.846,23986,54,63,643,10709,0.056174903,Northeast,PA,POTTSVILLE RADIOLOGY ASSOCIATES,1,16,15,17,14,1
7214924778,2017,7.21E+13,2446,255317,0.95802473,15,401.458,37.985297,-75.84597,0,66.44992079,0.688,5272,87,97,59,372,0.157082703,South,MD,"MCCREADY FOUNDATION, INC",0,16,15,#N/A,15,0
9931157609,2017,9.93E+13,1740,113441,1.533836973,15,95.162,32.858398,-97.17681,0,28.86791358,1,11620,3,86,770,1184,0.640362716,South,TX,"CONSULTANTS IN RADIOLOGY, PA",1,16,13,13,15,1
7113824277,2017,7.11E+13,179260,534709,33.52477703,15,1339.601333,40.302374,-78.93802,0,57.57322908,0.882,20306,21,58,8612,29453,0.194372261,Northeast,PA,CAMBRIA SOMERSET RADIOLOGY AND NUCLEAR MEDICINE GROUP INC,1,16,16,16,15,1
4688637697,2017,4.69E+13,50429,920533,5.478239237,16,1330.6725,42.599133,-83.15235,0,68.54190038,1,19050,3,14,5382,24072,0.211331055,Midwest,MI,REGIONAL MEDICAL IMAGING PC,1,16,17,17,16,1
7911807128,2017,7.91E+13,185606,531841,34.89877614,16,22858.61938,26.056111,-80.36373,0,54.20368653,1,23703,8,7,9666,41852,0.150355641,South,FL,CLEVELAND CLINIC FLORIDA,0,16,16,15,16,1
2365339207,2017,2.37E+13,112699,961620,11.71970217,17,809.4458824,41.551883,-90.48975,0,64.9329946,0.986,36110,6,40,4424,22454,0.173934282,Midwest,IL,"ADVANCED RADIOLOGY, S.C.",1,16,#N/A,17,17,0
5496944803,2017,5.50E+13,113043,870674,12.98338988,17,12721.09647,40.583803,-73.95019,0,53.38252709,1,76668,74,92,4014,15874,0.220035702,Northeast,NY,"CONEY ISLAND MEDICAL PRACTICE PLAN, P.C.",1,16,18,16,17,1
2860480688,2017,2.86E+13,23143,984811,2.34999406,18,181.6833333,43.011227,-83.69291,0,65.3435947,1,25899,89,80,672,6174,0.106285721,Midwest,MI,ASSOCIATED RADIOLOGISTS OF FLINT PC,1,16,17,17,18,1
3779751656,2017,3.78E+13,86883,329441,26.37285584,19,15951.2,34.137707,-117.96569,0,44.79752226,1,25840,73,80,11085,35594,0.2292962,West,CA,CITY OF HOPE MEDICAL FOUNDATION,1,16,17,18,19,1
345238903,2017,3.45E+12,4023,112560,3.574093817,20,572.5575,30.628735,-90.51744,0,56.24517143,0.236,9671,81,68,382,1401,0.262917175,South,LA,LALLIE KEMP MEDICAL CTR,0,16,16,17,20,1
7416849922,2017,7.42E+13,36114,337757,10.69230245,25,460.972,31.062818,-82.72399,0,56.23559355,0.46,5682,84,39,3587,13124,0.244092282,South,GA,CLINCH COUNTY HOSPITAL AUTHORITY,0,16,11,13,25,1
9931378171,2017,9.93E+13,14648,1533296,0.955327608,46,356.0028261,40.670937,-73.93459,0,48.08561987,1,64603,96,81,3404,5776,0.583705098,Northeast,NY,"INTERFAITH PROFESSIONAL PHYSICIAN SERVICES, P.C.",0,16,#N/A,#N/A,46,0
7214005099,2017,7.21E+13,14213,357264,3.978290564,14,159.3928571,60.489536,-151.02091,0,62.83667606,0.46,14464,30,17,900,3142,0.275046271,West,AK,NORTH STAR MEDICAL IMAGING PLLC,1,17,17,14,14,1
9335036789,2017,9.34E+13,368279,685361,53.73503891,15,3298.737333,35.759932,-81.33012,0,59.56001508,0.98,48910,55,74,19570,70581,0.128278898,South,NC,"CATAWBA RADIOLOGICAL ASSOCIATES, INC.",1,17,18,17,15,1
648182352,2017,6.48E+12,194396,1771919,10.97093039,15,2572.709333,42.292335,-85.525359,0,64.50499584,0.897,25857,78,52,17195,44412,0.344693968,Midwest,MI,PREMIER MEDICAL CARE PC,0,17,17,17,15,1
6305741307,2017,6.31E+13,65204,905750,7.198895943,16,786.6575,41.038205,-80.34539,0,54.66822777,0.776,14976,13,83,5128,17023,0.279553581,South,TX,LUCIEN DIAGNOSTIC IMAGING INC,1,17,14,16,16,1
9638082746,2017,9.64E+13,28904,122333,23.62731234,16,3589.928125,40.819729,-73.9223,0,44.16506331,1,48188,100,87,1342,6356,0.161252591,Northeast,NY,DOWNTOWN BRONX MEDICAL ASSOCIATES PC,0,17,18,17,16,1
7810959004,2017,7.81E+13,297472,956939,31.08578499,18,2031.256111,42.348406,-88.24769,0,57.38599556,0.949,31809,32,25,14994,48470,0.213183359,Midwest,IL,MCHENRY RADIOLOGISTS AND IMAGING ASSOCIATES SC,1,17,18,19,18,1
2860486107,2017,2.86E+13,407586,769066,52.99753207,18,2922.714444,33.945619,-83.41732,0,61.75856964,0.962,41937,71,96,22047,70109,0.147807473,South,GA,ATHENS RADIOLOGY ASSOCIATES,1,17,17,17,18,1
2769463702,2017,2.77E+13,409241,1664318,24.58911098,21,2661.006667,37.322936,-76.75793,0,68.29209162,0.835,40742,16,90,18293,74944,0.184069624,South,VA,TIDEWATER DIAGNOSTIC IMAGING LTD,1,17,19,22,21,1
2062303324,2017,2.06E+13,881,37972,2.320130623,23,10.74130435,42.334496,-122.83547,0,37.01128302,0.968,45257,64,93,129,479,0.263062696,West,OR,MEDFORD RADIOLOGICAL GROUP PC,1,17,20,23,23,1
3173660776,2017,3.17E+13,250339,3353175,7.465730241,26,8101.078846,41.103664,-73.7958,1,46.91634226,1,4945,16,19,12844,41538,0.286125996,Northeast,NY,"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",1,17,19,22,26,1
9638064942,2017,9.64E+13,242352,2244135,10.79935031,13,2855.89,38.646981,-90.63155,0,59.71267619,0.935,17602,1,2,15804,51155,0.275579526,Midwest,MO,DIAGNOSTIC IMAGING ASSOCIATES LTD,1,18,13,13,13,1
9537063375,2017,9.54E+13,137462,316330,43.45525243,16,1402.780625,33.787266,-117.87494,0,55.11622803,1,26817,80,37,8124,33373,0.137647059,West,CA,MORAN ROWEN AND DORSEY INC,1,18,18,18,16,1
9335321223,2017,9.34E+13,49562,916353,5.408614366,19,2679.347895,40.813385,-73.93616,1,40.79017374,1,18777,95,91,2189,9035,0.22917603,Northeast,NY,HARLEM MEDICAL ASSOCIATES PC,0,18,24,21,19,1
8921999087,2017,8.92E+13,10497,399732,2.626009426,20,5642.0775,40.639534,-73.69253,1,65.07313941,1,6590,4,75,369,3467,0.103637158,Northeast,NY,NORTH SHORE MEDICAL GROUP OF THE MOUNT SINAI SCHOOL OF MEDICINE,0,18,17,#N/A,20,0
6507838810,2017,6.51E+13,50117,709106,7.067631638,20,353.086,42.15243,-70.8205,0,60.80768785,0.9,10740,4,7,2548,5989,0.39537765,Northeast,MA,"SOUTH SHORE RADIOLOGICAL ASSOCIATES, INC.",1,18,18,20,20,1
7416860440,2017,7.42E+13,209336,2988779,7.004064201,21,17942.07571,42.587613,-88.45828,0,57.03601216,0.736,16709,50,45,12856,46479,0.25722493,Midwest,WI,MERCY HEALTH SYSTEM CORPORATION,0,18,23,18,21,1
749173789,2017,7.49E+12,589592,995861,59.20424638,22,4202.105,33.762944,-116.42249,0,64.51980296,0.988,17770,20,100,35394,97798,0.147643603,West,CA,"PALM DESERT RADIOLOGY MEDICAL GROUP, INC",1,18,23,19,22,1
5991600405,2017,5.99E+13,194021,2432699,7.975544858,22,8411.123182,41.850532,-87.6699,0,52.21182492,1,79607,97,9,12456,43012,0.266496934,Midwest,IL,MOUNT SINAI COMMUNITY FOUNDATION,0,18,21,17,22,1
6002851862,2017,6.00E+13,72667,204913,35.46236696,23,515.8552174,44.779241,-88.60636,0,54.06142882,0.584,16723,33,84,3610,16168,0.144099985,Midwest,WI,RADIOLOGY ASSOCIATES OF APPLETON SC,1,18,18,18,23,1
9830142496,2017,9.83E+13,851476,2042901,41.67974855,30,3482.356333,0,0,0,65.41750162,0.984,18505,7,19,46676,131300,0.207323386,South,VA,"COMMONWEALTH RADIOLOGY, P.C.",1,18,30,30,30,1
1658350764,2017,1.66E+13,1436686,3798614,37.82132115,42,4796.591429,34.046247,-78.9008,0,62.66502559,0,15915,60,86,83853,266703,0.195493442,South,SC,CAROLINA RADIOLOGY ASSOCIATES LLC,1,18,17,18,42,1
1456311414,2017,1.46E+13,20045,277340,7.227590683,14,408.055,31.459666,-83.51083,0,62.42394352,0.732,25448,88,62,3104,5391,0.534159819,South,GA,OPEN MRI OF TIFTON LLC,0,19,18,13,14,1
4587684311,2017,4.59E+13,111828,611928,18.27469898,18,795.5094444,40.249908,-74.75953,0,57.8322256,1,22903,83,47,7435,15756,0.385648396,Northeast,NJ,CAPITAL HEALTH ADVANCED IMAGING PC,1,19,17,18,18,1
6709895675,2017,6.71E+13,340710,1026813,33.18130955,20,2335.3295,30.531677,-84.16049,0,63.46085537,0.998,22799,54,97,20342,67886,0.200221813,South,FL,RADIOLOGY ASSOCIATES OF TALLAHASSEE PA,1,19,20,21,20,1
2264324334,2017,2.26E+13,96747,508577,19.02307812,22,1094.664545,40.698485,-73.83365,0,40.61720416,1,39308,86,26,5736,24907,0.186487182,Northeast,NY,JAMAICA HOSPITAL,1,19,19,20,22,1
1254229305,2017,1.25E+13,259148,1073732,24.13525908,25,1874.1752,47.069339,-122.87249,0,62.75124494,0.834,18732,43,48,17465,67521,0.196231943,West,WA,SOUTH SOUND RADIOLOGIST INC P S,1,19,6,12,25,1
6406760073,2017,6.41E+13,307427,1525477,20.152844,18,8433.652222,43.038099,-76.07635,0,66.3339139,1,9032,31,95,23750,61257,0.309576041,Northeast,NY,"SYRACUSE ORTHOPEDIC SPECIALISTS, PC",0,20,15,18,18,1
143218560,2017,1.43E+12,3161,75322,4.196649053,19,263.8068421,36.007373,-86.79121,0,19.88624731,0.966,53242,1,19,3528,3590,0.941488084,South,TN,IMAGING SPECIALISTS PLLC,1,20,20,18,19,1
9436132529,2017,9.44E+13,89625,2337368,3.834441132,20,1214.9835,28.85458,-98.5528,0,60.47410137,0.614,5860,61,47,9227,32768,0.270788456,South,TX,"COMMUNITY RADIOLOGY ASSOCIATES, P. A.",1,20,18,#N/A,20,0
1951299940,2017,1.95E+13,591287,2728654,21.66954843,20,3723.0735,41.639735,-87.46084,0,60.32695799,1,29178,98,75,30004,84754,0.277299817,Midwest,IN,MUNSTER RADIOLOGY GROUP PC,1,20,21,19,20,1
4082875448,2017,4.08E+13,4660,68446,6.808286825,22,57.93272727,40.560528,-112.29455,0,50.73207368,0.905,46939,19,19,483,1622,0.277506766,West,UT,OQUIRRH RADIOLOGY ASSOCIATES LLC,1,20,19,18,22,1
6204829963,2017,6.20E+13,125145,1703653,7.345686005,23,1021.901739,45.53704,-122.59979,0,62.61249638,1,30869,40,44,9144,33495,0.252942543,West,OR,RADIOLOGY SPECIALISTS OF THE NORTHWEST PC,1,20,#N/A,25,23,0
6507762960,2017,6.51E+13,352835,1366429,25.82168558,24,3338.196667,37.705384,-97.31777,0,64.34295718,1,15354,98,61,20659,81042,0.189093285,Midwest,KS,WICHITA RADIOLOGICAL GROUP PROF ASSOC,1,20,20,21,24,1
7618876590,2017,7.62E+13,340185,550895,61.75133192,26,2352.977692,46.293656,-113.36273,0,59.52665246,0,1223,33,98,22840,85485,0.102193318,West,MT,MEDICAL IMAGING ASSOC OF IDAHO FALLS PA,1,20,19,26,26,1
4486544186,2017,4.49E+13,84724,1649534,5.136238477,31,25209.16355,40.760128,-73.69379,0,64.12434059,1,549,11,100,12515,59419,0.199804772,Northeast,NY,PROHEALTH CARE ASSOCIATES LLP,1,20,24,27,31,1
8022922475,2017,8.02E+13,78804,2355064,3.346151102,40,3581.02525,38.909605,-121.07971,1,58.4974287,0.897,29182,46,64,5878,14146,0.401619768,West,CA,REGENTS OF THE UNIVERSITY OF CA,0,20,45,39,40,1
3779681200,2017,3.78E+13,11088,365029,3.037566878,16,89.04,42.358663,-71.28831,0,51.64888811,1,11850,1,47,502,1945,0.250257797,South,GA,"OPTIMAL READINGS PROFESSIONAL SERVICES, LLC",1,21,22,20,16,1
345157103,2017,3.45E+12,295163,774310,38.11948703,21,19077.36305,43.401328,-94.81524,0,55.10254817,0.808,7273,40,71,17952,54951,0.202158099,Midwest,IA,AVERA MCKENNAN,1,21,22,21,21,1
6800877481,2017,6.80E+13,291038,2502925,11.62791534,22,2156.385455,42.465275,-83.2264,0,58.77337171,1,21372,59,82,19862,68127,0.257643276,Midwest,MI,"SOUTHFIELD RADIOLOGY ASSOCIATES, PLLC",1,21,#N/A,23,22,0
9638087703,2017,9.64E+13,246418,1106143,22.27722817,24,2928.503333,33.810848,-118.35096,0,54.66524025,1,36904,24,62,13281,47772,0.216075553,West,CA,TORRANCE MEMORIAL MEDICAL CENTER,1,21,20,21,24,1
446154231,2017,4.46E+12,524561,823147,63.72628461,15,33861.996,34.281423,-85.23825,0,62.39889464,0.751,40376,78,79,22979,226034,0.036876475,South,GA,"HARBIN CLINIC, LLC",0,22,21,19,15,1
8224002696,2017,8.22E+13,368968,1741434,21.18759597,21,2356.540476,35.091472,-77.09936,0,59.94157337,0.818,38370,48,91,19034,71111,0.210954043,South,NC,COASTAL RADIOLOGY,1,22,21,19,21,1
9830003417,2017,9.83E+13,91560,1740621,5.260191621,22,6801.975455,40.738501,-74.19507,1,51.66000745,1,31363,99,45,5739,18480,0.294216321,Northeast,NJ,UNIVERSITY PHYSICIAN ASSOCIATES OF NEW JERSEY INC,1,22,21,20,22,1
941101653,2017,9.41E+12,565798,727419,77.78158118,22,3076.090909,33.271585,-87.50611,0,62.10647385,0.891,15639,11,68,25605,92393,0.061574212,South,AL,THE RADIOLOGY CLINIC LLC,1,22,22,22,22,1
5991775553,2017,5.99E+13,103114,919478,11.21440643,22,484.9509091,43.105917,-76.19365,0,65.20862984,1,22457,43,80,2400,17993,0.118426846,Northeast,NY,ST. JOSEPHS IMAGING ASSOCIATES PLLC,1,22,22,23,22,1
